influencer_id,Platform,Date,URL,Caption,Reach,Likes,Comments
482,Twitter,2025-05-07,http://valentine.biz/,Resource blood call stuff skin.,284088,28507,1392
50,Instagram,2025-07-13,https://cox-clark.com/,Mother choice loss form floor writer east.,20164,24990,2957
493,YouTube,2025-06-13,http://jackson-williams.com/,Direction sometimes eat arm station catch southern.,279203,19053,3826
382,Twitter,2025-05-09,https://baker.info/,Apply stop project fine receive thousand their.,237357,47303,148
47,Twitter,2025-06-13,http://www.moss.com/,Nearly soon house current role care.,267692,8131,2954
751,Facebook,2025-04-25,http://smith-alvarez.info/,Action pressure again pull sit challenge guy role.,30284,6455,4652
701,Twitter,2025-04-26,https://www.park-johnson.com/,Financial bed strategy charge war every girl the.,218600,9115,4547
240,Twitter,2025-06-26,http://tyler-anderson.com/,Do station share reduce.,9188,26369,4115
423,Twitter,2025-05-20,http://www.santos.com/,Another stand total cell woman focus.,257127,18135,1439
109,Instagram,2025-06-18,https://www.burton-kane.com/,But card fear weight establish animal.,47641,49631,3180
651,YouTube,2025-07-11,http://www.moore-murphy.com/,Its threat sing they six.,67021,18794,4872
102,Twitter,2025-06-17,http://www.barnes-fitzgerald.net/,Beautiful significant water of.,394165,38513,4095
900,YouTube,2025-05-03,https://www.ferguson.org/,New arrive people within million huge high.,891266,41181,1228
388,Instagram,2025-06-28,https://www.fischer.com/,Something hand husband from raise whatever generation.,590229,43599,2596
987,Twitter,2025-07-19,https://garrett.com/,Expert enjoy standard.,319026,6565,1513
323,Instagram,2025-06-21,http://www.warren-brewer.biz/,Media minute eight.,385997,41245,2011
172,Instagram,2025-05-13,https://www.wilson.com/,Thus four myself increase name should option minute.,354836,40852,642
709,Twitter,2025-06-05,https://jones.com/,Night than collection behavior think if sure full.,32528,7469,1395
38,Twitter,2025-05-25,https://www.moody.com/,Person seek eat down product number lay never.,211132,24945,4976
762,Instagram,2025-07-04,http://www.griffin.com/,Necessary assume success surface first appear.,6406,37360,295
888,Twitter,2025-05-21,http://www.olsen-cooley.com/,Write almost government security goal.,66023,15244,2013
691,Facebook,2025-06-17,https://bishop.com/,Fear place stop produce third development guy.,334931,43893,614
196,Instagram,2025-06-13,https://www.clark.info/,Work board authority ago draw.,162389,45536,4505
970,Facebook,2025-07-12,https://jackson-brown.com/,Itself tonight seven pay material article part.,285930,37569,13
137,Instagram,2025-06-10,https://www.ball.com/,Manage while attorney reduce.,82178,29716,763
710,Twitter,2025-06-09,http://walsh-gibson.com/,Campaign coach growth minute.,542299,39342,4522
951,YouTube,2025-07-02,http://price-johnson.com/,Officer international fear focus.,12650,39185,4570
667,Twitter,2025-05-24,https://www.riggs-sanders.com/,Raise scene modern four enter laugh group beat.,570434,48403,2264
221,Twitter,2025-04-23,http://www.sherman-torres.com/,Who simple daughter mother particular officer expert.,372491,7416,4447
658,YouTube,2025-04-25,https://www.fritz.org/,Be player too.,245716,31159,236
883,YouTube,2025-07-16,https://rodgers-reid.com/,Program product kitchen race help more.,208183,19522,2604
429,Instagram,2025-06-22,http://soto.com/,Not natural several until information stay.,540889,17033,777
568,Instagram,2025-06-17,http://www.torres-baker.biz/,Mind interview feeling citizen.,133507,15247,1586
350,Twitter,2025-05-07,http://schmitt.com/,Draw term recognize action member test three.,743462,12219,1274
454,YouTube,2025-06-29,http://martinez-ballard.info/,Already well second blood pattern.,233782,25983,3696
925,YouTube,2025-05-19,https://www.larson.org/,Win pressure one always drop century yourself.,236291,37032,4438
542,Facebook,2025-06-15,https://cox.com/,Five drive investment owner clearly yes.,188322,13731,1026
843,YouTube,2025-05-01,http://www.williams-walker.com/,Where man close there but maybe price garden.,23901,5754,3674
900,YouTube,2025-06-26,https://smith.com/,Information animal way product.,266485,26620,1881
816,Facebook,2025-07-07,https://turner.org/,Close employee suggest us animal detail than.,192086,44506,2083
284,Facebook,2025-06-09,https://sanders-ortiz.net/,True quite western look.,28920,9898,3253
386,Instagram,2025-07-11,http://www.ramirez.biz/,Civil them society trip recently ever half explain.,419034,23703,673
314,Twitter,2025-06-20,http://terry-rivera.com/,Feeling professional agency decade week seat moment.,97778,44469,3348
383,YouTube,2025-06-24,https://www.mcdonald.biz/,Worker appear bad family sea police.,694050,37372,404
55,Facebook,2025-07-05,https://heath-johnston.org/,Arrive prepare indeed.,703147,31335,24
146,Twitter,2025-06-22,http://www.brown.com/,Become tree camera.,7533,10529,770
940,YouTube,2025-04-29,https://white-lucas.com/,During idea me.,612055,33807,181
270,Instagram,2025-07-06,http://www.salazar.com/,In reality agent get although defense particularly.,316854,9749,1987
199,Facebook,2025-06-29,http://guzman-davis.net/,Wide material reason.,131924,43135,4002
193,Instagram,2025-05-30,https://www.smith.net/,Word grow wind important.,23601,27945,903
504,Facebook,2025-06-26,https://roberts.net/,Something plant house page.,282492,29377,733
659,Instagram,2025-04-23,https://www.larson.com/,Move ground half look minute.,7201,20329,2786
775,Twitter,2025-05-16,http://acosta-woods.com/,Similar hear attention talk.,575225,22034,3399
579,Twitter,2025-05-16,http://www.levine-paul.com/,Husband career current their bank record out dog.,736007,3974,4436
327,Twitter,2025-07-02,https://www.villarreal.com/,Top popular bed let indicate stage approach.,208653,2904,2365
616,Instagram,2025-06-22,http://www.gomez.com/,Nature network prevent.,549694,14077,4048
232,Facebook,2025-05-30,http://www.reed.com/,Condition wall stop five.,93746,21355,2446
533,Instagram,2025-04-26,http://trevino-jackson.net/,Threat despite way eat.,425202,40913,4043
789,Twitter,2025-07-08,https://maldonado.com/,Not anything hospital great even dog policy direction.,609569,41933,1950
270,Instagram,2025-06-30,http://clark.com/,Local message common.,304909,10527,606
160,YouTube,2025-06-23,https://www.hernandez-lawson.com/,Commercial impact per might within window might.,341504,14437,3845
341,Twitter,2025-05-19,https://www.hernandez.com/,Meeting special because for woman school nation.,35722,20978,1858
417,Instagram,2025-05-07,http://chen.com/,Hold occur even.,266195,43428,4771
107,Instagram,2025-05-23,http://www.moore.com/,Land film stand moment bit through.,419964,34655,2688
676,Twitter,2025-05-06,http://anderson.org/,Either race nature time few I.,650214,48243,4612
256,Twitter,2025-07-05,http://tyler.org/,Crime threat somebody staff.,290114,15881,515
189,YouTube,2025-06-20,http://www.carlson-duncan.net/,Local term born.,68400,14699,1889
933,Twitter,2025-05-14,https://www.ruiz.com/,Hour wait whom bad hold audience.,208652,35226,509
769,YouTube,2025-07-06,https://www.monroe.org/,Debate individual training only.,551327,48144,3929
417,Instagram,2025-05-11,https://www.brown-walker.biz/,Heart start again culture hospital blood station.,510769,2531,1729
67,Instagram,2025-06-03,https://www.chapman-jones.info/,Expert she or draw.,169562,19159,4731
296,Instagram,2025-06-07,https://mcclure.biz/,Receive recently day.,56015,12218,1132
474,Twitter,2025-07-18,http://glass.org/,Easy condition interview court page occur.,266201,16728,4773
31,YouTube,2025-06-27,https://www.moyer-smith.com/,Shoulder morning color democratic western.,433010,37439,2734
163,Facebook,2025-05-01,https://pittman-rivers.org/,Parent population benefit present.,68621,18614,4081
82,Facebook,2025-06-15,https://shepard.com/,Rock benefit spend really side step family.,106462,38579,4736
886,YouTube,2025-04-28,http://garza.biz/,Measure east skill miss none same culture test.,195099,7301,3448
847,Facebook,2025-04-27,https://vasquez-nguyen.com/,Reveal sell threat score say girl before political.,131908,35640,3452
374,Instagram,2025-07-18,http://www.mullins-kidd.com/,Yes prove point strong well who.,545520,25740,2260
417,Instagram,2025-05-10,http://www.myers.com/,Yet help cultural whose on inside.,147902,36255,2180
272,Twitter,2025-05-14,http://www.hall.com/,Wrong smile tree daughter reflect smile consider save.,126209,2750,1171
963,Twitter,2025-07-12,https://www.ray.com/,Goal whatever step.,904644,12057,688
954,Facebook,2025-05-08,http://howard.net/,What forget capital television.,17664,1997,1915
981,Twitter,2025-06-05,https://miller.com/,Second letter product community discuss outside store late.,267839,35817,1767
460,Facebook,2025-07-01,https://mullins.org/,Option past item.,253407,22410,3200
13,Instagram,2025-04-24,https://schmidt.com/,Service former me when.,42747,14211,260
367,Facebook,2025-05-19,https://www.parker.net/,Investment huge interview tend analysis attorney use.,379464,24762,4102
917,YouTube,2025-05-08,https://www.martinez-richards.com/,Character to policy.,87227,6318,3485
456,Twitter,2025-07-04,https://www.rose.com/,Age management ready huge mother.,32936,44740,1448
744,Twitter,2025-05-27,http://www.jordan-caldwell.net/,They method boy allow.,125095,49209,4967
283,Facebook,2025-05-05,http://hernandez-guerra.net/,Either name serve face chair even.,375031,19506,1123
918,Facebook,2025-04-24,http://duncan-nunez.biz/,Peace top few knowledge fight nearly.,274767,7032,2841
403,Twitter,2025-06-22,https://moore.com/,Car forward value police down could.,76686,6560,4041
231,Facebook,2025-06-15,http://clark-young.org/,Probably order serve report.,20441,31172,1278
790,YouTube,2025-06-25,http://www.rogers.com/,Force finish language task can.,810937,31890,1352
365,YouTube,2025-05-16,http://www.burgess.com/,Throw majority power property friend close.,30672,49066,1029
220,YouTube,2025-06-14,http://www.miller.org/,History improve health talk chance while prevent.,198962,21022,1783
672,Instagram,2025-06-15,https://gray.info/,Region ability face fall myself.,111684,26564,4710
109,Instagram,2025-04-30,http://brewer-davis.biz/,Throw high chance unit example happen.,91953,1263,2202
612,YouTube,2025-06-19,https://diaz.com/,Tree do although no evening involve name.,566092,8445,623
134,YouTube,2025-07-02,https://walker.com/,Until behavior professor these raise.,51779,35554,3624
535,Twitter,2025-05-06,https://reid-holder.net/,High skill able guy.,310283,1843,2813
861,Twitter,2025-07-18,https://www.williams.com/,Soon interest how.,230521,1407,833
551,Instagram,2025-06-22,https://www.foster.net/,This minute fund remain next.,592752,49977,1958
825,Instagram,2025-05-13,https://schneider.org/,Standard food myself lot put including.,266544,49827,2327
473,Twitter,2025-05-16,http://flores-reid.com/,Question upon wish material.,44539,39514,4243
591,YouTube,2025-05-08,https://hardin.biz/,Themselves top hope institution.,319894,44488,3862
565,Facebook,2025-07-07,http://www.collins.com/,Maintain note share late gas effort lay.,217779,37822,3069
368,Twitter,2025-07-13,http://miller-jones.com/,Strategy yet leg care trouble these doctor.,800277,9172,310
610,Twitter,2025-07-17,http://www.nelson.net/,Away free article over.,111938,20421,17
143,Facebook,2025-05-16,https://www.rowe.net/,Protect create share next stuff.,781389,31779,3244
211,Instagram,2025-07-15,https://white.org/,Body modern bit.,433793,33034,3870
297,Twitter,2025-06-20,https://www.finley-sutton.org/,Likely court explain agent campaign fall.,53499,25189,4414
143,Facebook,2025-07-12,https://holt.com/,Fine pay draw.,269998,3584,630
762,Instagram,2025-07-04,http://www.ruiz.net/,Yourself choose partner wind staff reduce tree.,757947,30823,3815
453,Instagram,2025-06-03,http://smith-solis.com/,Participant all him walk author.,405356,1015,1559
588,Twitter,2025-05-05,https://www.bolton-green.com/,Law evidence up leg usually.,521030,10075,1491
776,Instagram,2025-07-08,http://hines.info/,Pretty learn traditional trouble summer join heart.,500234,31207,1717
533,Instagram,2025-07-02,http://yoder-stevens.com/,Long plan eye.,668192,17817,1172
659,Instagram,2025-05-23,http://www.jennings.com/,Father across common experience.,1639,1869,1669
162,Facebook,2025-06-11,http://www.wright-buck.biz/,Trial dark economic.,483873,16747,890
1,Facebook,2025-05-26,https://www.russell.com/,Friend position amount.,136292,10818,758
581,Facebook,2025-06-16,https://www.ferrell-everett.org/,Concern say property until.,190237,40754,26
555,Facebook,2025-05-09,http://www.howell-moreno.org/,Operation dinner perhaps can.,26680,17740,2258
594,Instagram,2025-05-28,http://www.chambers.biz/,Risk however accept when.,600280,23663,1829
958,Facebook,2025-04-27,https://aguilar.org/,Box little determine already.,43847,26245,4056
949,Facebook,2025-05-29,http://www.odonnell.com/,Course ask speech step international behavior spring.,670317,49082,499
99,Instagram,2025-07-09,https://www.jones.com/,Develop establish among four.,117264,47610,4246
75,YouTube,2025-07-09,http://www.miller.com/,Happy personal fight center.,59080,43944,3179
758,Twitter,2025-05-19,https://www.baker-todd.com/,Prevent bring loss machine wall enough.,207970,12232,3720
198,YouTube,2025-07-16,http://www.petersen.org/,Mind member market nature eat medical along.,471480,19314,4677
975,Instagram,2025-05-11,https://www.warner.com/,Specific fact agency course sound weight.,562806,24225,177
68,Twitter,2025-07-08,http://www.carroll.org/,Quite deal off decision environment raise whole.,374351,2706,3694
149,Instagram,2025-05-23,http://buck.info/,Consider along administration agent southern attention education.,317017,15176,4545
844,Instagram,2025-06-21,https://www.barron.com/,Gun safe face policy five.,880571,24530,3539
883,YouTube,2025-07-13,http://cox.biz/,Spend process chance music nothing.,196485,29715,4843
727,Twitter,2025-05-27,http://www.townsend.info/,Such large middle develop adult wrong floor.,291414,41794,3408
665,Instagram,2025-06-26,https://woods-little.net/,Top prevent age forward music manager.,527959,11485,225
463,Facebook,2025-07-02,https://www.davis.com/,Right half head fish college high finish.,51628,16089,3980
692,Facebook,2025-05-05,http://www.griffin.org/,Why evidence service those.,158577,40170,1685
155,Twitter,2025-05-07,http://www.barron.com/,Who beyond summer child learn set.,15562,22406,2902
263,Facebook,2025-06-05,http://townsend-king.com/,Notice anything voice.,9751,8129,4169
749,Facebook,2025-05-04,http://www.aguilar.org/,Environment suffer clearly throughout think information reach.,155676,5989,4295
17,Facebook,2025-05-12,https://www.gomez-bell.com/,Improve mother along music budget.,586090,3992,4333
808,Facebook,2025-05-05,http://www.jackson-burch.info/,Story become him source stand.,236027,44895,1182
428,Facebook,2025-07-10,https://dunlap-robles.com/,Successful according great center two.,94066,28252,4587
344,Facebook,2025-05-07,http://www.monroe.com/,Someone program first.,479393,15245,2397
846,Facebook,2025-05-08,http://www.stevens.com/,Standard smile magazine work ask sort hit community.,456067,29906,1216
161,YouTube,2025-05-05,https://benton.com/,Name community now sound.,92350,6197,1655
127,Instagram,2025-05-03,https://www.payne.com/,Talk family ahead could possible others.,30899,24871,1285
813,Facebook,2025-05-28,http://www.jackson-washington.com/,Foot direction although much chance.,184008,28816,1021
383,YouTube,2025-05-19,https://www.ortiz-morales.com/,Easy investment body difference compare foreign.,796591,11843,4360
376,Instagram,2025-06-18,http://www.villa.com/,Street be control certain type relationship.,320380,32153,653
904,Twitter,2025-06-07,http://www.hill-campbell.com/,Evening form news oil.,384630,13249,3540
792,Facebook,2025-06-27,https://wiley-long.com/,Then public evening seat next.,526962,33175,2999
615,YouTube,2025-04-25,https://www.summers.com/,Blood impact every your hot bank none line.,481411,1467,551
337,YouTube,2025-06-05,http://alexander.com/,Walk move term fast.,847527,44228,1240
170,YouTube,2025-04-25,https://duncan.biz/,Prepare country organization early dinner teacher reality.,142180,44981,318
929,YouTube,2025-05-18,https://barnett.com/,Tough hand ground ability hit.,623584,4855,970
234,Twitter,2025-06-04,https://www.robles.com/,Good might single point.,111503,8051,3145
593,Twitter,2025-07-10,https://www.contreras.info/,Off bar example want father soldier trial.,612641,12206,3243
997,Twitter,2025-06-14,https://thompson.com/,Wrong today suggest prove night write edge.,316981,22635,1872
24,Facebook,2025-07-02,https://www.webster.com/,Accept watch brother beautiful protect alone.,381115,11394,4609
860,YouTube,2025-05-24,http://www.smith-morris.com/,Ever season nation role accept.,272840,32604,4701
128,Twitter,2025-05-22,https://mcguire.com/,Film social she let stock finish prevent.,603291,45414,121
735,YouTube,2025-06-07,https://cameron-downs.net/,Item manager arm ok phone.,275527,44458,4134
973,YouTube,2025-06-09,https://pena.biz/,Stay approach seven.,89234,21754,3762
146,Twitter,2025-04-25,https://www.rodriguez-morrison.com/,Use song discuss writer service next.,26298,30282,71
798,Twitter,2025-06-21,http://allen-hawkins.info/,Debate much less mother good hundred.,41191,4593,3403
556,Facebook,2025-06-05,http://www.carr-mcfarland.com/,Camera entire left general again.,896746,27810,1965
483,YouTube,2025-05-14,https://www.thompson.info/,Break accept else close remember never detail.,196159,19671,4830
501,Instagram,2025-05-24,http://riddle.org/,Pull pattern issue power chance.,628303,23953,2438
945,Facebook,2025-06-11,https://moore.biz/,Middle loss whether other.,50139,37244,785
683,YouTube,2025-07-17,https://perez.net/,Protect law most or.,80840,30488,3470
900,YouTube,2025-07-11,http://frank-todd.com/,Room join support notice raise cold adult.,943932,2072,3675
76,Facebook,2025-06-24,http://www.carter.com/,Quality position staff.,536630,2597,3921
301,YouTube,2025-07-02,https://lynch.com/,Debate every happen fight drug responsibility today.,6383,47245,2481
942,YouTube,2025-06-30,http://ewing.org/,Others ten force their speak mention improve.,58680,12092,537
358,Facebook,2025-07-16,https://www.lara.info/,Avoid position color until create nation high positive.,290960,16026,69
368,Twitter,2025-06-25,http://www.price-jordan.info/,Line next film easy.,509065,35451,3806
413,Twitter,2025-05-23,https://www.foster.info/,Major board world notice enter image scientist.,118216,6662,66
939,Instagram,2025-05-20,https://www.brown.com/,Share run over hit which money save dream.,810988,27105,4305
321,Twitter,2025-05-12,https://lin.com/,Movement role conference learn be ok trade week.,454503,35845,1152
154,YouTube,2025-05-14,http://www.smith.com/,Building arrive experience note.,455307,18610,1795
388,Instagram,2025-06-19,http://www.chapman-williams.com/,Six soon perhaps.,609332,29228,3058
315,Facebook,2025-07-05,https://hawkins.com/,Some surface both year sit song.,123749,5057,4167
149,Instagram,2025-06-22,http://jones.biz/,Leave wind state think Mr challenge country.,344209,4479,2981
735,YouTube,2025-06-20,http://lambert-martin.com/,Site same then leave.,785085,24668,2330
315,Facebook,2025-07-13,http://mcdaniel-powell.com/,Firm never explain fight positive.,345191,25259,474
370,Instagram,2025-06-24,http://powell.com/,Hundred wall ability national manager put ago.,332083,43615,2044
563,Twitter,2025-06-17,http://www.davis.com/,Tonight foreign offer me.,686603,31820,510
507,Twitter,2025-05-18,https://www.carrillo.biz/,Son bit PM language.,11045,6152,74
980,Twitter,2025-07-06,https://www.stone.com/,Why heavy writer police all it dream.,595115,22453,3994
353,Twitter,2025-05-16,https://burnett.com/,Per decade hope ball stop media bed.,157497,21743,4198
50,Instagram,2025-06-09,http://www.woods-watson.com/,His benefit as like.,58744,11503,3239
177,Twitter,2025-06-03,https://rojas-green.org/,Above last both program others chair water culture.,177875,33898,1828
181,YouTube,2025-05-01,http://www.beck.com/,Respond generation entire think.,127236,45693,1997
932,Twitter,2025-05-20,https://www.young.com/,Room attorney article answer.,207343,29009,3505
671,Instagram,2025-06-20,https://hogan.com/,Choose where now clearly early.,360941,47733,2570
519,Twitter,2025-07-21,https://www.peterson.net/,Require teacher military difficult such.,26723,16669,1179
305,Facebook,2025-04-23,https://www.johnson-chavez.com/,Technology ago anyone sure different still chair real.,171230,12696,1012
109,Instagram,2025-05-25,https://www.green.com/,Like tree especially president clearly enjoy partner recent.,63765,37061,2316
422,YouTube,2025-05-29,http://garcia-meyers.net/,Player play commercial country type report they.,459842,41154,3690
782,Instagram,2025-06-27,https://marsh.biz/,Before data represent building lawyer his at.,23914,1191,3694
968,YouTube,2025-06-16,http://www.jones.net/,Tonight heart statement.,89442,33454,4462
280,Twitter,2025-04-25,https://www.taylor.org/,Management television finish.,742549,2899,1762
741,Twitter,2025-07-07,http://www.allen.com/,Right shoulder quickly choose relationship.,260138,21524,882
752,Facebook,2025-04-23,https://white-delgado.com/,Gun sure effort company pretty.,64838,30546,2461
151,YouTube,2025-07-04,https://jones.com/,Bring six physical without age skin.,65603,9285,1599
215,YouTube,2025-06-17,http://www.jones-brooks.com/,Debate man mind century parent within order.,516442,10466,1257
633,Instagram,2025-06-25,http://www.scott-wilcox.com/,Material step six indeed.,48944,3356,4532
758,Twitter,2025-07-04,https://www.anderson.info/,Name see society hair every.,333862,18108,4648
858,YouTube,2025-06-27,http://campbell.com/,Make reveal four student mouth source talk structure.,198167,3523,3086
129,YouTube,2025-06-06,http://duarte-ballard.org/,Represent population think machine community do likely election.,284254,2674,458
616,Instagram,2025-06-22,http://nixon.com/,Although method land campaign fire.,253340,17790,1081
540,Facebook,2025-05-24,https://hall-bautista.com/,Sort lead three seat answer save.,599321,46171,3080
821,Instagram,2025-05-25,https://aguilar.net/,Certainly woman tonight assume.,382103,43527,4221
585,YouTube,2025-04-23,http://www.nolan.net/,Others term itself line head affect beat.,346336,49579,1803
666,YouTube,2025-06-12,https://www.phelps-wilson.com/,Answer oil huge.,750744,6548,4294
142,Twitter,2025-05-24,http://miller-jackson.com/,Forget quite practice bill huge their might keep.,79289,14496,4493
723,Facebook,2025-05-29,https://www.christensen.com/,Especially Congress poor woman staff window put.,26827,3823,1461
519,Twitter,2025-06-29,http://www.campbell.org/,Nearly speak article.,102084,12193,1508
543,Instagram,2025-07-16,http://king-howell.biz/,View treat later apply fine employee near.,368567,42704,411
535,Twitter,2025-07-01,http://rodriguez-hensley.org/,Thousand relationship computer company.,99072,6091,3373
522,Instagram,2025-06-09,https://www.rodriguez-larsen.com/,Research during seem own instead.,496114,20241,2605
894,Twitter,2025-05-07,http://www.reed.biz/,Generation out available president.,56296,19599,2606
166,YouTube,2025-07-15,https://www.wolfe-freeman.info/,More local customer voice poor.,679155,34471,1158
30,Facebook,2025-05-29,https://www.ali-leblanc.net/,Mission same away.,685017,1291,2883
599,Facebook,2025-06-09,http://simon.com/,Assume bag beat herself.,117923,6198,1449
487,Instagram,2025-05-08,https://edwards-jenkins.info/,Discover find recent south always stay individual leave.,142822,16127,3645
356,Instagram,2025-07-07,http://dean.org/,Call technology want.,40875,29194,4815
754,Instagram,2025-05-11,https://jackson.com/,Be ready west letter news.,79686,27252,3898
639,Twitter,2025-05-02,http://www.hubbard-jackson.com/,Address amount inside traditional quite war.,50036,32626,2025
874,YouTube,2025-07-05,http://beck.com/,Say can or apply great happen force cold.,42383,46122,1821
8,Twitter,2025-06-29,http://wood.org/,Enjoy believe risk scientist color air.,126358,27418,1462
716,Instagram,2025-07-06,https://harris-moore.com/,Blood get human score consumer need.,348297,4880,4204
150,Facebook,2025-06-29,https://smith-smith.org/,Although concern interesting agent have imagine.,2899,11395,637
720,Facebook,2025-07-17,https://mathis-moody.com/,Result him detail forget she.,275849,40251,4339
395,Twitter,2025-05-10,https://wood-smith.net/,Red everyone figure find.,40699,1222,3759
715,Instagram,2025-05-30,http://smith.net/,And join discuss improve.,139586,40055,3813
586,Instagram,2025-07-05,https://perkins.com/,Thing fish off mean age data provide.,116478,41072,2189
536,Facebook,2025-06-29,https://cooper-morgan.net/,Town heart yes.,173002,35181,223
671,Instagram,2025-06-16,https://www.wilkerson.info/,Rule task social authority ball.,283990,30356,557
331,Instagram,2025-07-13,https://lynch.org/,Family view often situation suddenly.,378103,36845,4331
865,Twitter,2025-05-10,http://www.mcbride.info/,Coach medical line no since.,156358,30367,1270
253,YouTube,2025-06-21,https://www.neal-johnson.com/,Moment set structure.,125349,14869,1652
166,YouTube,2025-07-19,http://smith.com/,Tonight door form leg soon accept detail student.,278201,35011,3040
843,YouTube,2025-06-03,http://owens-lynn.com/,Force certainly else simply.,5991,30238,1197
805,YouTube,2025-04-28,http://www.gallegos-simpson.biz/,Itself leader possible treat occur nice animal.,538656,38220,1161
128,Twitter,2025-06-17,http://wade-owen.com/,Measure cup eat.,540628,32441,4491
839,YouTube,2025-07-02,http://grant-sullivan.biz/,Add game system consumer benefit church.,11339,43024,3838
466,Facebook,2025-05-03,https://www.burgess.biz/,Discover why myself its north decision son.,62520,47864,840
352,YouTube,2025-06-10,https://whitney.com/,Arrive least whole office foot long.,636290,48462,4919
351,YouTube,2025-07-03,https://www.martin-davis.com/,Safe color very organization.,688736,11262,1684
941,Twitter,2025-06-25,http://page.net/,National newspaper condition.,174742,35058,1080
172,Instagram,2025-06-25,https://heath.info/,Matter heavy live case character.,182157,15560,2043
412,Twitter,2025-06-25,http://murray-arnold.biz/,Town laugh establish compare.,145954,17671,4531
18,YouTube,2025-06-24,http://www.patterson.com/,American move week toward.,143413,21981,3878
240,Twitter,2025-05-08,http://kent.com/,Affect bit city experience data world western.,2748,22825,2257
778,Facebook,2025-04-23,http://www.johnston-jones.net/,Race magazine word including.,22264,21854,1949
285,YouTube,2025-07-12,https://www.blanchard-ferguson.com/,Beat address attack probably.,25507,40696,2036
307,YouTube,2025-06-23,https://www.shelton.com/,Form every piece family.,240796,28029,117
721,YouTube,2025-04-28,http://www.cook.com/,He role mother final.,644646,45523,4611
393,Facebook,2025-07-15,http://www.perez.biz/,Democratic mother economy support power forward about attack.,185617,16479,2246
435,Twitter,2025-06-08,http://www.alvarez.net/,Huge statement clearly.,772855,24769,2778
864,Twitter,2025-05-29,https://www.tyler.com/,Poor break management oil.,99628,5087,2001
249,Instagram,2025-05-13,http://www.wallace-watkins.com/,Sometimes green for know.,245366,16650,912
779,Twitter,2025-07-07,https://dean.net/,Ability base edge media mention.,13669,39547,4398
168,Instagram,2025-05-06,http://weber.com/,Against process serious cut method.,427481,43143,2133
757,YouTube,2025-07-04,https://www.erickson-howard.info/,Certainly challenge role several total affect onto perform.,104817,28590,937
165,Facebook,2025-06-06,https://www.jordan-hernandez.com/,Level expert onto military drop.,349369,13404,2027
531,Facebook,2025-06-25,https://www.gardner.info/,Change college media will.,122660,49142,2046
768,Facebook,2025-07-14,https://www.cain-baker.com/,Source will group keep final although them.,34026,48517,2243
353,Twitter,2025-07-21,https://ford-king.com/,Would improve result end.,342207,34844,1253
407,Facebook,2025-07-02,https://www.christensen.info/,Will where section church prepare event.,323427,38163,1815
550,Facebook,2025-06-11,http://deleon-vance.net/,Republican since heart finally care.,413155,4302,4284
139,Facebook,2025-07-17,https://www.garcia.org/,Tax two during follow not plan.,135536,44937,3921
937,YouTube,2025-05-20,https://www.bernard-lopez.net/,Thing PM market.,312389,39701,1464
231,Facebook,2025-06-16,http://www.smith.info/,Week along sign.,158363,21214,284
229,Instagram,2025-06-28,https://mclaughlin.org/,Play involve rock edge doctor whether.,194213,35192,1624
792,Facebook,2025-06-05,https://www.wallace-salas.org/,Form late old fight among major front.,126967,16537,3958
700,YouTube,2025-06-13,https://adams-crane.com/,Per discover culture detail finish.,222397,24701,4450
566,Instagram,2025-07-10,http://www.jackson.com/,Mind real kid beautiful continue talk.,250883,25220,2077
282,Twitter,2025-06-28,https://montes.org/,Cultural crime activity get between.,37362,27481,115
345,YouTube,2025-06-15,http://johnson-short.net/,Specific reflect education air behind deal.,3670,945,1572
760,Instagram,2025-05-13,http://www.morris.com/,Official beautiful fact us person interesting.,310101,9130,1120
696,Facebook,2025-06-01,https://www.hawkins.biz/,Teach someone offer again however.,194843,26075,2320
518,Instagram,2025-07-17,http://keith-ford.biz/,May front player wait customer already.,529201,29684,2623
400,YouTube,2025-05-31,https://www.richardson.net/,American give year field follow eye realize.,283562,19048,1288
741,Twitter,2025-06-30,https://www.guzman.com/,Source conference western hospital better growth.,12301,31355,4905
721,YouTube,2025-07-12,https://www.lewis.org/,Order western still fast moment.,602477,31962,3417
669,Twitter,2025-05-15,https://www.smith.com/,Congress anyone sea suddenly military.,864482,8437,4290
151,YouTube,2025-05-31,https://wilson.com/,Here knowledge tell get he approach focus.,127812,9463,4489
241,Instagram,2025-07-16,https://russell-powers.com/,Able five send truth.,395031,42000,1327
657,Facebook,2025-05-06,https://galloway.biz/,Skill community network hard theory sing.,432804,36264,2260
595,Instagram,2025-07-04,http://www.perez.info/,Watch money item far deep leader around wind.,394655,48770,1842
724,Instagram,2025-05-31,http://www.valentine.com/,Simple firm happen lay lot property give.,233247,22870,3012
9,YouTube,2025-05-03,https://www.williams.biz/,Fact election though actually cup concern artist.,171322,1567,2238
613,YouTube,2025-05-03,https://www.riley.com/,Respond listen be front something look play.,35620,9475,3056
893,Twitter,2025-06-21,https://www.barnes-garrett.com/,Size various generation thousand.,387501,16948,1939
401,Twitter,2025-07-13,https://www.zimmerman.com/,Close black move leader less forward administration couple.,50105,20122,3671
817,Facebook,2025-06-12,http://edwards-thompson.org/,Expert health quite how.,271473,28834,344
109,Instagram,2025-06-02,https://www.reese.com/,Respond anything military I discussion.,1228,39115,3143
346,Facebook,2025-05-04,http://henson-grant.net/,Pressure on my.,180595,11907,2627
